VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-06 10:02:18,2015-01-06 10:28:45,2,2.36,-73.978507995605469,40.744251251220703,1,N,-74.008308410644531,40.749015808105469,1,16,0,0.5,4,0,0.3,20.8
2,2015-01-06 10:02:18,2015-01-06 10:31:54,1,6.13,-74.000762939453125,40.675777435302734,1,N,-73.992294311523438,40.744407653808594,2,23.5,0,0.5,0,5.33,0.3,29.63
2,2015-01-06 10:02:18,2015-01-06 10:14:06,1,1.30,-74.000297546386719,40.677970886230469,1,N,-73.991020202636719,40.693275451660156,2,8.5,0,0.5,0,0,0.3,9.3
2,2015-01-06 10:02:19,2015-01-06 10:09:54,1,.79,-73.955299377441406,40.773380279541016,1,N,-73.962249755859375,40.763679504394531,1,6.5,0,0.5,1.3,0,0.3,8.6
2,2015-01-06 10:02:19,2015-01-06 10:11:08,1,.94,-73.99591064453125,40.738529205322266,1,N,-73.984580993652344,40.743419647216797,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-06 10:02:20,2015-01-06 10:27:04,1,2.23,-73.977424621582031,40.764743804931641,1,N,-73.974815368652344,40.741973876953125,2,15,0,0.5,0,0,0.3,15.8
2,2015-01-06 10:02:20,2015-01-06 10:06:17,1,.66,-73.971923828125,40.762748718261719,1,N,-73.9656982421875,40.771427154541016,1,4.5,0,0.5,1,0,0.3,6.3
2,2015-01-06 10:02:20,2015-01-06 10:47:51,1,19.70,-74.010238647460938,40.710723876953125,1,N,-73.827117919921875,40.879898071289063,2,56,0,0.5,0,0,0.3,56.8
2,2015-01-06 10:02:21,2015-01-06 10:13:53,1,.75,-74.001457214355469,40.731094360351563,1,N,-74.00738525390625,40.728733062744141,1,8,0,0.5,1,0,0.3,9.8
2,2015-01-06 10:02:21,2015-01-06 10:14:31,1,1.12,-73.978004455566406,40.748737335205078,1,N,-73.988677978515625,40.736965179443359,1,8.5,0,0.5,1.7,0,0.3,11
2,2015-01-06 10:02:21,2015-01-06 10:07:37,1,1.02,-73.984291076660156,40.779796600341797,1,N,-73.98858642578125,40.768245697021484,1,5.5,0,0.5,1,0,0.3,7.3
2,2015-01-06 10:02:22,2015-01-06 10:12:00,2,.60,-73.965988159179688,40.762397766113281,1,N,-73.957267761230469,40.761905670166016,1,7,0,0.5,2.1,0,0.3,9.9
2,2015-01-06 10:02:23,2015-01-06 10:08:19,1,.61,-73.9532470703125,40.765815734863281,1,N,-73.952842712402344,40.772453308105469,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-06 10:02:23,2015-01-06 10:15:38,3,1.34,-73.993461608886719,40.76220703125,1,N,-73.976310729980469,40.763553619384766,2,9.5,0,0.5,0,0,0.3,10.3
2,2015-01-06 10:02:23,2015-01-06 10:16:21,1,3.38,-73.985885620117187,40.755973815917969,1,N,-74.010391235351562,40.730445861816406,2,13,0,0.5,0,0,0.3,13.8
2,2015-01-06 10:02:24,2015-01-06 10:17:02,1,1.36,-73.956695556640625,40.770622253417969,1,N,-73.971359252929688,40.760433197021484,1,10,0,0.5,1,0,0.3,11.8
2,2015-01-06 10:02:25,2015-01-06 10:08:48,6,.77,-73.982650756835938,40.734630584716797,1,N,-73.974723815917969,40.742160797119141,1,6,0,0.5,1,0,0.3,7.8
2,2015-01-08 16:23:59,2015-01-08 16:30:54,1,.84,-73.9996337890625,40.733512878417969,1,N,-73.99267578125,40.726020812988281,1,6,1,0.5,1.4,0,0.3,9.2
1,2015-01-17 23:39:53,2015-01-18 00:01:22,2,5.40,-74.003334045410156,40.733547210693359,1,N,-73.946739196777344,40.777515411376953,1,19.5,0.5,0.5,4.16,0,0.3,24.96
1,2015-01-17 23:39:54,2015-01-17 23:59:27,2,3.10,-73.991783142089844,40.727214813232422,1,N,-73.980789184570313,40.6861572265625,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,2015-01-17 23:39:54,2015-01-17 23:49:24,3,2.00,-74.014083862304688,40.676406860351562,1,N,-73.995437622070312,40.683078765869141,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2015-01-17 23:39:55,2015-01-18 00:02:29,4,4.70,-73.946403503417969,40.77728271484375,1,N,-73.9915771484375,40.727298736572266,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2015-01-17 23:39:55,2015-01-17 23:44:47,1,1.00,-73.943214416503906,40.714683532714844,1,N,-73.941123962402344,40.725933074951172,1,5.5,0.5,0.5,2.04,0,0.3,8.84
1,2015-01-17 23:39:55,2015-01-17 23:49:46,2,2.00,-73.994552612304687,40.7261962890625,1,N,-73.978317260742188,40.751499176025391,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-01-17 23:39:55,2015-01-17 23:43:11,1,.40,-73.993515014648437,40.727451324462891,1,N,-73.988037109375,40.732223510742188,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2015-01-17 23:39:56,2015-01-17 23:43:09,1,1.10,-73.962852478027344,40.775054931640625,1,N,-73.952766418457031,40.784091949462891,2,5,0.5,0.5,0,0,0.3,6.3
1,2015-01-17 23:39:56,2015-01-17 23:59:22,1,3.10,-73.97247314453125,40.75958251953125,1,N,-73.993484497070313,40.721965789794922,1,15,0.5,0.5,4.07,0,0.3,20.37
1,2015-01-17 23:39:56,2015-01-18 00:09:58,1,15.50,-73.782615661621094,40.644390106201172,1,N,-73.947662353515625,40.722740173339844,1,44,0.5,0.5,11.32,0,0.3,56.62
1,2015-01-17 23:39:57,2015-01-17 23:43:57,1,.60,-73.952293395996094,40.781505584716797,1,N,-73.953849792480469,40.777076721191406,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2015-01-17 23:39:57,2015-01-17 23:47:56,3,1.60,-73.985427856445313,40.744316101074219,1,N,-73.969810485839844,40.759166717529297,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-01-17 23:39:57,2015-01-17 23:57:48,2,5.30,-73.983222961425781,40.726779937744141,1,N,-73.949058532714844,40.754180908203125,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2015-01-17 23:39:58,2015-01-18 00:10:08,3,12.30,-73.98583984375,40.731094360351563,1,N,-73.934654235839844,40.851242065429688,1,37,0.5,0.5,6,0,0.3,44.3
2,2015-01-08 16:24:00,2015-01-08 16:35:14,1,1.91,-73.970046997070312,40.7596435546875,1,N,-73.955108642578125,40.783191680908203,2,10,1,0.5,0,0,0.3,11.8
2,2015-01-08 16:24:00,2015-01-08 16:33:53,1,2.46,-74.004196166992188,40.747600555419922,1,N,-73.97662353515625,40.764217376708984,1,10,1,0.5,2.75,0,0.3,14.55
2,2015-01-08 16:24:00,2015-01-08 16:37:12,1,1.67,-73.997482299804688,40.724338531494141,1,N,-74.007637023925781,40.705280303955078,1,10,1,0.5,2.2,0,0.3,14
2,2015-01-08 16:24:00,2015-01-08 16:40:33,1,3.20,-73.976448059082031,40.759075164794922,1,N,-74.003707885742187,40.722496032714844,1,13,1,0.5,3,0,0.3,17.8
2,2015-01-08 16:24:00,2015-01-08 16:36:34,1,.53,-73.958389282226563,40.775581359863281,1,N,-73.963211059570313,40.769275665283203,1,8.5,1,0.5,1.9,0,0.3,12.2
2,2015-01-08 16:24:00,2015-01-08 16:36:47,1,1.88,-73.949951171875,40.801792144775391,1,N,-73.957191467285156,40.780437469482422,1,10,1,0.5,2.2,0,0.3,14
2,2015-01-08 16:24:00,2015-01-08 16:32:01,2,1.33,-73.977424621582031,40.752067565917969,1,N,-73.985023498535156,40.746307373046875,1,7.5,1,0.5,1.7,0,0.3,11
2,2015-01-08 16:24:00,2015-01-08 16:41:39,1,2.88,-73.959182739257813,40.712028503417969,1,N,-73.929954528808594,40.699317932128906,1,13.5,1,0.5,0,0,0.3,15.3
2,2015-01-08 16:24:00,2015-01-08 16:33:11,1,1.54,-73.993354797363281,40.729450225830078,1,N,-73.982719421386719,40.745372772216797,2,8,1,0.5,0,0,0.3,9.8
2,2015-01-08 16:24:01,2015-01-08 16:57:08,1,1.13,-73.954582214355469,40.7696533203125,1,N,-73.965965270996094,40.765316009521484,1,19,1,0.5,4,0,0.3,24.8
2,2015-01-08 16:24:01,2015-01-08 16:32:56,1,.85,-73.964630126953125,40.773002624511719,1,N,-73.955253601074219,40.779312133789063,1,7,1,0.5,1.6,0,0.3,10.4
2,2015-01-08 16:24:01,2015-01-08 16:48:20,1,4.77,-74.013031005859375,40.716751098632812,1,N,-73.979354858398438,40.762577056884766,2,20,1,0.5,0,0,0.3,21.8
2,2015-01-08 16:24:01,2015-01-08 16:37:52,2,1.70,-73.988525390625,40.774253845214844,1,N,-73.97149658203125,40.760505676269531,1,10.5,1,0.5,1.5,0,0.3,13.8
2,2015-01-08 16:24:01,2015-01-08 16:37:10,1,1.29,-73.982376098632812,40.745742797851562,1,N,-73.989395141601562,40.756271362304688,2,9,1,0.5,0,0,0.3,10.8
2,2015-01-08 16:24:01,2015-01-08 16:36:03,1,2.20,-73.985603332519531,40.773250579833984,1,N,-73.967262268066406,40.793613433837891,1,10,1,0.5,0,0,0.3,11.8
2,2015-01-08 16:24:02,2015-01-08 16:50:53,1,8.75,-73.87310791015625,40.774131774902344,1,N,-73.97210693359375,40.756828308105469,1,28.5,1,0.5,6.97,5.33,0.3,42.6
2,2015-01-08 16:24:02,2015-01-08 16:30:51,1,1.28,-73.960906982421875,40.769283294677734,1,N,-73.948707580566406,40.782871246337891,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-01-08 16:24:02,2015-01-08 16:37:24,5,4.54,-73.968818664550781,40.758674621582031,1,N,-73.979164123535156,40.720138549804687,1,15.5,1,0.5,2.75,0,0.3,20.05
2,2015-01-08 16:24:03,2015-01-08 16:44:42,1,3.26,-73.955657958984375,40.769386291503906,1,N,-73.992416381835938,40.758270263671875,1,15,1,0.5,3.2,0,0.3,20
2,2015-01-08 16:24:04,2015-01-08 16:29:26,2,1.14,-73.951042175292969,40.78253173828125,1,N,-73.958686828613281,40.768661499023438,1,6,1,0.5,1.4,0,0.3,9.2
2,2015-01-28 21:50:16,2015-01-28 22:00:10,5,1.60,-73.972023010253906,40.749706268310547,1,N,-73.986297607421875,40.745170593261719,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-01-21 00:53:22,2015-01-21 01:05:29,1,4.60,-74.009201049804688,40.713409423828125,1,N,-73.941566467285156,40.723365783691406,1,15,0.5,0.5,2,0,0.3,18.3
2,2015-01-28 21:50:16,2015-01-28 22:09:25,1,5.10,-74.009574890136719,40.721466064453125,1,N,-73.968429565429687,40.767295837402344,1,18,0.5,0.5,3.86,0,0.3,23.16
2,2015-01-28 21:50:17,2015-01-28 21:55:29,1,.86,-73.9794921875,40.75048828125,1,N,-73.991310119628906,40.750198364257813,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2015-01-28 21:50:17,2015-01-28 21:50:20,1,.08,0,0,5,N,0,0,1,50,0,0.5,0,0,0.3,50.8
2,2015-01-28 21:50:17,2015-01-28 21:56:12,4,1.39,-73.952957153320313,40.782939910888672,1,N,-73.972366333007812,40.786731719970703,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2015-01-28 21:50:18,2015-01-28 21:53:25,5,1.32,-73.939582824707031,40.801490783691406,1,N,-73.950698852539062,40.786186218261719,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2015-01-28 21:50:18,2015-01-28 22:17:41,2,6.76,-73.988845825195313,40.760261535644531,1,N,-73.965660095214844,40.686786651611328,1,24,0.5,0.5,4.9,0,0.3,30.2
2,2015-01-28 21:50:18,2015-01-28 22:11:18,1,8.62,-73.876609802246094,40.772720336914063,1,N,-73.986030578613281,40.754169464111328,2,26,0.5,0.5,0,5.33,0.3,32.63
2,2015-01-28 21:50:18,2015-01-28 22:07:54,1,3.80,-73.975486755371094,40.760372161865234,1,N,-74.010429382324219,40.723659515380859,1,15,0.5,0.5,3.1,0,0.3,19.4
2,2015-01-28 21:50:18,2015-01-28 22:00:24,1,1.65,-73.974838256835938,40.755718231201172,1,N,-73.994270324707031,40.746280670166016,1,8.5,0.5,0.5,1.8,0,0.3,11.6
2,2015-01-28 21:50:18,2015-01-28 22:04:26,1,3.16,-73.983139038085938,40.771526336669922,1,N,-73.980125427246094,40.738651275634766,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2015-01-28 21:50:18,2015-01-28 22:04:00,1,3.52,-73.977188110351562,40.764259338378906,1,N,-73.951728820800781,40.804115295410156,1,13.5,0.5,0.5,2,0,0.3,16.8
2,2015-01-28 21:50:19,2015-01-28 21:56:05,1,.72,-73.992179870605469,40.715080261230469,1,N,-74.004066467285156,40.716121673583984,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-01-28 21:50:19,2015-01-28 22:06:55,1,4.65,-74.014442443847656,40.703670501708984,1,N,-73.991172790527344,40.751270294189453,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,2015-01-28 21:50:19,2015-01-28 21:59:10,1,1.48,-73.970726013183594,40.761600494384766,1,N,-73.98223876953125,40.777061462402344,1,8,0.5,0.5,1,0,0.3,10.3
2,2015-01-28 21:50:20,2015-01-28 22:11:30,1,5.56,-74.006706237792969,40.744228363037109,1,N,-73.996292114257813,40.681003570556641,1,20,0.5,0.5,4.26,0,0.3,25.56
2,2015-01-28 21:50:20,2015-01-28 21:58:16,1,1.69,-73.961158752441406,40.718940734863281,1,N,-73.945732116699219,40.725421905517578,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2015-01-28 21:50:21,2015-01-28 21:57:45,1,1.69,-73.969398498535156,40.761043548583984,1,N,-73.982254028320312,40.776660919189453,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2015-01-28 21:50:21,2015-01-28 21:58:48,5,1.26,-73.989814758300781,40.719123840332031,1,N,-74.007431030273437,40.727310180664063,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2015-01-28 21:50:22,2015-01-28 22:12:44,5,8.86,-74.013313293457031,40.705238342285156,1,N,-73.950347900390625,40.783878326416016,1,27,0.5,0.5,5.66,0,0.3,33.96
2,2015-01-28 21:50:22,2015-01-28 22:05:41,1,3.97,0,0,1,N,0,0,1,14,0.5,0.5,4.35,0,0.3,19.65
2,2015-01-28 21:50:23,2015-01-28 21:58:17,1,1.96,-73.998855590820312,40.734645843505859,1,N,-73.978645324707031,40.752521514892578,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2015-01-01 01:08:55,2015-01-01 01:19:20,5,.96,-73.995109558105469,40.769432067871094,1,N,-73.983688354492187,40.766708374023438,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-01-01 01:08:55,2015-01-01 01:35:20,1,5.78,-74.007827758789063,40.714859008789063,1,N,-73.939666748046875,40.674594879150391,1,23,0.5,0.5,4.7,0,0.3,29
2,2015-01-01 01:08:55,2015-01-01 01:20:15,1,1.71,-73.957237243652344,40.764110565185547,1,N,-73.984352111816406,40.774875640869141,1,9.5,0.5,0.5,2.5,0,0.3,13.3
2,2015-01-01 01:08:55,2015-01-01 01:28:44,6,5.53,-74.016395568847656,40.706401824951172,1,N,-73.976799011230469,40.747535705566406,1,19.5,0.5,0.5,4,0,0.3,24.8
2,2015-01-01 01:08:55,2015-01-01 01:50:14,2,7.07,-73.975227355957031,40.790210723876953,1,N,-74.01043701171875,40.729549407958984,2,30,0.5,0.5,0,0,0.3,31.3
1,2015-01-01 01:08:56,2015-01-01 01:19:50,5,2.30,-73.946235656738281,40.792152404785156,1,N,-73.959640502929687,40.765975952148438,1,10,0.5,0.5,3,0,0,14.3
1,2015-01-01 01:08:56,2015-01-01 01:27:57,1,6.00,-73.986618041992188,40.739353179931641,1,N,-73.94915771484375,40.805160522460937,1,18.7,0.5,0.5,6,0,0,26
1,2015-01-01 01:08:56,2015-01-01 01:59:34,2,7.20,-73.98651123046875,40.766925811767578,1,N,-73.9766845703125,40.682937622070312,2,34.5,0.5,0.5,0,0,0,35.8
1,2015-01-01 01:08:56,2015-01-01 01:22:59,1,4.00,-73.967567443847656,40.756160736083984,1,N,-73.918220520019531,40.755393981933594,1,14.5,0.5,0.5,3,0,0,18.8
1,2015-01-01 01:08:56,2015-01-01 01:19:40,3,2.10,-73.977058410644531,40.760707855224609,1,N,-73.952850341796875,40.766578674316406,1,9.5,0.5,0.5,3.2,0,0,14
1,2015-01-01 01:08:56,2015-01-01 01:08:56,4,.00,-73.980789184570313,40.676605224609375,1,Y,0,0,2,20,0.5,0.5,0,0,0,21.3
2,2015-01-01 01:08:56,2015-01-01 01:23:23,1,3.04,-73.965736389160156,40.755214691162109,1,N,-73.975517272949219,40.785392761230469,1,12.5,0.5,0.5,2.6,0,0.3,16.4
2,2015-01-01 01:08:56,2015-01-01 01:13:57,6,.59,-73.982925415039062,40.744773864746094,1,N,-73.990745544433594,40.745445251464844,1,5,0.5,0.5,1.1,0,0.3,7.4
2,2015-01-01 01:08:56,2015-01-01 01:12:58,6,.87,-73.999252319335938,40.744216918945313,1,N,-73.991371154785156,40.754890441894531,2,5,0.5,0.5,0,0,0.3,6.3
2,2015-01-01 01:08:56,2015-01-01 01:32:33,1,3.67,-73.980766296386719,40.782615661621094,1,N,-73.974143981933594,40.744102478027344,1,17,0.5,0.5,3.5,0,0.3,21.8
2,2015-01-01 01:08:56,2015-01-01 01:12:57,5,.77,-73.988082885742187,40.732177734375,1,N,-73.980911254882812,40.733455657958984,1,5,0.5,0.5,0,0,0.3,6.3
2,2015-01-01 01:08:56,2015-01-01 01:18:58,6,2.35,-73.945518493652344,40.774364471435547,1,N,-73.973052978515625,40.792945861816406,1,10,0.5,0.5,1.25,0,0.3,12.55
2,2015-01-01 01:08:56,2015-01-01 01:15:56,1,1.68,-73.978080749511719,40.783115386962891,1,N,-73.961410522460938,40.800262451171875,1,7.5,0.5,0.5,1.6,0,0.3,10.4
2,2015-01-01 01:08:56,2015-01-01 01:14:51,4,.88,-73.964195251464844,40.767822265625,1,N,-73.962234497070312,40.758934020996094,2,6,0.5,0.5,0,0,0.3,7.3
1,2015-01-01 01:08:57,2015-01-01 01:23:23,2,2.10,-73.987174987792969,40.720577239990234,1,N,-73.986038208007813,40.722557067871094,2,11.5,0.5,0.5,0,0,0,12.8
1,2015-01-01 01:08:57,2015-01-01 01:17:08,2,1.20,-73.936058044433594,40.700199127197266,1,N,-73.947113037109375,40.711387634277344,2,7,0.5,0.5,0,0,0,8.3
1,2015-01-01 01:08:57,2015-01-01 01:31:03,1,4.20,-74.005935668945313,40.731788635253906,1,N,-73.97265625,40.687408447265625,1,17.7,0.5,0.5,3,0,0,22
2,2015-01-01 05:29:47,2015-01-01 05:42:08,2,3.27,-73.984619140625,40.729652404785156,1,N,-73.986885070800781,40.762668609619141,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2015-01-01 05:29:47,2015-01-01 05:49:54,1,8.88,-73.918708801269531,40.701316833496094,1,N,-73.861549377441406,40.768215179443359,1,26.5,0.5,0.5,6.75,0,0.3,34.55
1,2015-01-01 05:29:48,2015-01-01 05:37:10,1,2.70,-74.006576538085937,40.731899261474609,1,N,-73.980140686035156,40.758571624755859,1,9.5,0.5,0.5,2.15,0,0,12.95
2,2015-01-01 05:29:48,2015-01-01 05:31:12,1,.41,-73.957130432128906,40.729202270507812,1,N,-73.951339721679688,40.728748321533203,1,3.5,0.5,0.5,1,0,0.3,5.8
2,2015-01-01 05:29:48,2015-01-01 05:34:47,2,1.29,-73.933792114257813,40.696269989013672,1,N,-73.953712463378906,40.707050323486328,1,6.5,0.5,0.5,1.4,0,0.3,9.2
2,2015-01-01 05:29:48,2015-01-01 05:46:49,1,2.49,-74.006736755371094,40.731155395507812,1,N,-73.990249633789063,40.717678070068359,2,12,0.5,0.5,0,0,0.3,13.3
2,2015-01-01 05:29:48,2015-01-01 05:43:17,2,6.57,-73.990272521972656,40.763351440429688,1,N,-73.947502136230469,40.830715179443359,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2015-01-01 05:29:49,2015-01-01 05:46:29,1,4.10,-73.987953186035156,40.738239288330078,1,N,-73.948127746582031,40.710567474365234,1,16,0.5,0.5,3.45,0,0,20.75
1,2015-01-01 05:29:49,2015-01-01 05:31:50,2,.60,-73.978103637695313,40.729339599609375,1,N,-73.976387023925781,40.723171234130859,2,4,0.5,0.5,0,0,0,5.3
2,2015-01-01 05:29:49,2015-01-01 05:38:09,1,1.52,-73.915122985839844,40.763828277587891,1,N,-73.923171997070313,40.745498657226562,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-01-01 05:29:49,2015-01-01 05:36:47,2,.99,-73.941856384277344,40.837936401367188,1,N,-73.937896728515625,40.849872589111328,1,6.5,0.5,0.5,0,0,0.3,7.8
1,2015-01-01 05:29:50,2015-01-01 05:48:55,1,3.60,-73.942703247070313,40.816844940185547,1,N,-73.931900024414063,40.857898712158203,1,15.5,0.5,0.5,0,0,0,16.8
2,2015-01-01 05:29:50,2015-01-01 05:54:13,1,17.46,-73.982963562011719,40.757415771484375,3,N,-74.177192687988281,40.695056915283203,1,64,0.5,0,1,16,0.3,81.8
2,2015-01-01 05:29:50,2015-01-01 05:31:15,1,.35,-73.9857177734375,40.723159790039063,1,N,-73.987174987792969,40.727497100830078,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2015-01-01 05:29:50,2015-01-01 05:35:46,1,1.56,-73.983818054199219,40.761909484863281,1,N,-74.000503540039063,40.747928619384766,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-01-01 05:29:50,2015-01-01 05:44:28,1,3.00,-73.962959289550781,40.711837768554687,1,N,-73.926567077636719,40.695667266845703,2,13,0.5,0.5,0,0,0.3,14.3
2,2015-01-01 05:29:50,2015-01-01 05:50:45,3,7.47,-73.9981689453125,40.735450744628906,1,N,-73.952674865722656,40.810832977294922,2,24,0.5,0.5,0,0,0.3,25.3
2,2015-01-01 05:29:51,2015-01-01 05:35:03,1,.75,-73.952011108398437,40.797595977783203,1,N,-73.957977294921875,40.799880981445313,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-01-01 05:29:51,2015-01-01 05:43:35,5,6.88,-74.00640869140625,40.714099884033203,1,N,-73.950271606445313,40.775390625,1,21,0.5,0.5,4.3,0,0.3,26.6
1,2015-01-01 05:29:52,2015-01-01 05:36:04,1,1.80,-73.979354858398438,40.743793487548828,1,N,-74.001556396484375,40.737384796142578,1,7.5,0.5,0.5,2.2,0,0,11
1,2015-01-01 05:29:52,2015-01-01 05:38:00,1,1.60,-73.999252319335938,40.721591949462891,1,N,-73.983680725097656,40.727684020996094,1,7.7,0.5,0.5,1.8,0,0,10.8
1,2015-01-01 05:29:52,2015-01-01 05:34:16,5,.80,-73.980232238769531,40.745681762695313,1,N,-73.991012573242188,40.750312805175781,2,5.5,0.5,0.5,0,0,0,6.8
1,2015-01-28 10:49:54,2015-01-28 10:55:48,1,.70,-73.967742919921875,40.768611907958984,1,N,-73.968276977539063,40.761558532714844,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-01-28 10:49:55,2015-01-28 10:57:37,1,.80,-73.955581665039063,40.776996612548828,1,N,-73.964012145996094,40.770053863525391,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-01-28 10:49:55,2015-01-28 10:57:22,1,1.50,-74.007225036621094,40.733985900878906,1,N,-74.011436462402344,40.714996337890625,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2015-01-28 10:49:56,2015-01-28 11:21:17,1,3.30,-73.957351684570312,40.774326324462891,1,N,-73.991958618164063,40.747402191162109,1,20,0,0.5,4.15,0,0.3,24.95
1,2015-01-28 10:49:56,2015-01-28 11:05:09,1,2.20,-73.970924377441406,40.796024322509766,1,N,-73.981666564941406,40.766342163085937,1,11.5,0,0.5,1.5,0,0.3,13.8
1,2015-01-28 10:49:57,2015-01-28 11:00:46,1,1.00,-73.950973510742187,40.774990081787109,1,N,-73.963310241699219,40.768749237060547,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-28 10:49:57,2015-01-28 10:52:36,1,.40,-73.991683959960937,40.740150451660156,1,N,-73.992240905761719,40.735736846923828,1,4,0,0.5,1.2,0,0.3,6
1,2015-01-28 10:49:58,2015-01-28 10:57:55,1,.80,-73.944572448730469,40.779659271240234,1,N,-73.956565856933594,40.778038024902344,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2015-01-28 10:50:00,2015-01-28 11:02:15,1,1.60,-73.978652954101563,40.73681640625,1,N,-73.975395202636719,40.754604339599609,1,9.5,0,0.5,1.7,0,0.3,12
1,2015-01-28 10:50:00,2015-01-28 11:02:54,1,1.70,-73.962364196777344,40.772747039794922,1,N,-73.978599548339844,40.7581787109375,1,10,0,0.5,2.15,0,0.3,12.95
1,2015-01-28 10:50:01,2015-01-28 10:55:55,1,.60,-73.9664306640625,40.753322601318359,1,N,-73.967681884765625,40.759052276611328,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-01-28 10:50:01,2015-01-28 11:28:06,3,17.50,-73.782554626464844,40.644519805908203,2,N,-73.983932495117188,40.755115509033203,2,52,0,0.5,0,5.33,0.3,58.13
1,2015-01-28 10:50:02,2015-01-28 11:04:18,1,1.60,-73.964683532714844,40.755771636962891,1,N,-73.966407775878906,40.772224426269531,2,10,0,0.5,0,0,0.3,10.8
1,2015-01-28 10:50:02,2015-01-28 10:55:45,1,.40,-73.95703125,40.770645141601563,1,N,-73.9632568359375,40.768222808837891,1,5,0,0.5,1,0,0.3,6.8
1,2015-01-28 10:50:02,2015-01-28 11:08:32,1,3.20,-73.987205505371094,40.760128021240234,1,N,-74.00787353515625,40.729621887207031,2,14.5,0,0.5,0,0,0.3,15.3
1,2015-01-28 10:50:03,2015-01-28 10:52:38,1,.30,-73.962913513183594,40.766323089599609,1,N,-73.966659545898438,40.769561767578125,1,4,0,0.5,0.95,0,0.3,5.75
1,2015-01-28 10:50:04,2015-01-28 11:06:44,2,2.30,-73.987289428710938,40.749065399169922,1,N,-73.991775512695313,40.722354888916016,1,12,0,0.5,2.55,0,0.3,15.35
1,2015-01-28 10:50:04,2015-01-28 11:14:48,1,18.00,-73.781669616699219,40.644588470458984,1,N,-73.919837951660156,40.809520721435547,1,48.5,0,0.5,5,5.33,0.3,59.63
1,2015-01-28 10:50:05,2015-01-28 10:54:37,1,.60,-73.956932067871094,40.766429901123047,1,N,-73.959007263183594,40.773139953613281,1,5,0,0.5,1.45,0,0.3,7.25
1,2015-01-28 10:50:05,2015-01-28 11:13:48,1,7.00,-73.957427978515625,40.811805725097656,1,N,-73.989372253417969,40.744106292724609,1,24,0,0.5,6.2,0,0.3,31
1,2015-01-28 10:50:05,2015-01-28 11:00:32,1,1.20,-73.993942260742188,40.731983184814453,1,N,-73.999603271484375,40.743923187255859,1,8,0,0.5,1.75,0,0.3,10.55
1,2015-01-28 10:50:05,2015-01-28 11:19:52,2,7.20,-73.997444152832031,40.733573913574219,1,N,-73.961593627929688,40.779941558837891,2,26,0,0.5,0,0,0.3,26.8
1,2015-01-07 19:57:52,2015-01-07 20:14:20,1,7.00,-74.007865905761719,40.705150604248047,1,N,-73.952430725097656,40.778274536132812,1,22,1,0.5,2,0,0.3,25.8
1,2015-01-07 19:57:52,2015-01-07 20:26:08,1,6.90,-73.984336853027344,40.736927032470703,1,Y,-74.009666442871094,40.649425506591797,1,25,1,0.5,6.7,0,0.3,33.5
1,2015-01-07 19:57:52,2015-01-07 20:06:17,1,1.10,-73.992889404296875,40.733734130859375,1,N,-73.989036560058594,40.72296142578125,1,7,1,0.5,1.5,0,0.3,10.3
